Step,Value,Min,Max,Error
178,-165.84169006347656,-339.1434020996094,-0.7035720348358154,94.93518829345705
179,-176.02415466308594,-366.0533447265625,-1.491821050643921,118.47300720214844
180,-175.1873016357422,-355.82843017578125,-0.953914761543274,106.00628662109376
181,-140.321533203125,-341.248779296875,-0.7517069578170776,96.0542221069336
182,-144.97813415527344,-338.0018310546875,-1.509209156036377,86.00821685791016
183,-163.410400390625,-252.0868682861328,-116.86515045166016,56.02978134155274
184,-131.83013916015622,-258.7862548828125,-0.8103035688400269,63.67861557006836
185,-154.00759887695312,-251.9642639160156,-1.5270947217941284,73.55528259277344
186,-215.90621948242188,-361.7271423339844,-120.67127990722656,95.8683624267578
187,-171.97483825683594,-342.5401306152344,-114.81726837158205,72.66204071044922
188,-152.10049438476562,-250.6208648681641,-114.22904205322266,53.73663711547852
189,-183.01119995117188,-359.9621276855469,-1.8953410387039185,113.20033264160156
190,-128.64225769042972,-329.7413024902344,-0.983228862285614,87.38921356201172
191,-134.7913818359375,-387.1919555664063,-1.2127045392990112,100.71771240234376
192,-129.64463806152344,-339.76275634765625,-0.8092817664146423,114.77067565917969
193,-150.34124755859375,-310.8897705078125,-0.8935930728912354,80.32035827636719
194,-144.3248291015625,-258.27398681640625,-1.2106109857559204,71.86219024658203
195,-167.84925842285156,-266.11248779296875,-117.47633361816406,60.39407348632813
196,-142.109619140625,-352.12652587890625,-0.9180650115013124,82.9469223022461
197,-150.5830841064453,-236.6454620361328,-1.125430464744568,69.79571533203125
198,-193.1450500488281,-298.815185546875,-117.95668029785156,66.7154541015625
199,-109.67683410644531,-352.3585205078125,-0.8661849498748779,93.01624298095705
200,-197.5086975097656,-323.7959289550781,-116.8281021118164,74.76705932617188
